dimacs-analyzer,dimacs-analyzer-time,dimacs-file,iteration,model-satisfiable
sat-competition/04-zchaff,182907486,kmax/linux/v5.11[x86].dimacs,3,true
sat-competition/04-zchaff,195563269,kmax/linux/v5.16[x86].dimacs,3,true
sat-competition/04-zchaff,217388915,kmax/linux/v6.2[x86].dimacs,3,true
sat-competition/04-zchaff,217273623,kmax/linux/v6.7[x86].dimacs,3,true
sat-competition/04-zchaff,27934038,kconfigreader/linux/v2.5.45[i386].dimacs,4,true
sat-competition/04-zchaff,27125016,kconfigreader/linux/v2.5.54[i386].dimacs,4,true
sat-competition/04-zchaff,34381714,kconfigreader/linux/v2.6.1[i386].dimacs,4,true
sat-competition/04-zchaff,44688289,kconfigreader/linux/v2.6.11[i386].dimacs,4,true
sat-competition/04-zchaff,52931330,kconfigreader/linux/v2.6.15[i386].dimacs,4,true
sat-competition/04-zchaff,71935124,kconfigreader/linux/v2.6.20[i386].dimacs,4,true
sat-competition/04-zchaff,102395934,kconfigreader/linux/v2.6.24[x86].dimacs,4,true
sat-competition/04-zchaff,124689906,kconfigreader/linux/v2.6.29[x86].dimacs,4,true
sat-competition/04-zchaff,145148719,kconfigreader/linux/v2.6.33[x86].dimacs,4,true
sat-competition/04-zchaff,166821422,kconfigreader/linux/v2.6.37[x86].dimacs,4,true
sat-competition/04-zchaff,183405026,kconfigreader/linux/v3.2[x86].dimacs,4,true
sat-competition/04-zchaff,212998956,kconfigreader/linux/v3.8[x86].dimacs,4,true
sat-competition/04-zchaff,239753677,kconfigreader/linux/v3.13[x86].dimacs,4,true
sat-competition/04-zchaff,258582906,kconfigreader/linux/v3.19[x86].dimacs,4,true
sat-competition/04-zchaff,279433045,kconfigreader/linux/v4.4[x86].dimacs,4,true
sat-competition/04-zchaff,315983094,kconfigreader/linux/v4.10[x86].dimacs,4,true
sat-competition/04-zchaff,355274440,kconfigreader/linux/v4.15[x86].dimacs,4,true
sat-competition/04-zchaff,395257026,kconfigreader/linux/v5.0[x86].dimacs,4,true
sat-competition/04-zchaff,496314541,kconfigreader/linux/v5.5[x86].dimacs,4,true
sat-competition/04-zchaff,555796435,kconfigreader/linux/v5.11[x86].dimacs,4,true
sat-competition/04-zchaff,595925041,kconfigreader/linux/v5.16[x86].dimacs,4,true
sat-competition/04-zchaff,685571991,kconfigreader/linux/v6.2[x86].dimacs,4,true
sat-competition/04-zchaff,740769735,kconfigreader/linux/v6.7[x86].dimacs,4,true
sat-competition/04-zchaff,9352344,kmax/linux/v2.5.45[i386].dimacs,4,true
sat-competition/04-zchaff,9081518,kmax/linux/v2.5.54[i386].dimacs,4,true
sat-competition/04-zchaff,10282933,kmax/linux/v2.6.1[i386].dimacs,4,true
sat-competition/04-zchaff,13136645,kmax/linux/v2.6.11[i386].dimacs,4,true
sat-competition/04-zchaff,16810460,kmax/linux/v2.6.15[i386].dimacs,4,true
sat-competition/04-zchaff,21113049,kmax/linux/v2.6.20[i386].dimacs,4,true
sat-competition/04-zchaff,27716498,kmax/linux/v2.6.24[x86].dimacs,4,true
sat-competition/04-zchaff,32724956,kmax/linux/v2.6.29[x86].dimacs,4,true
sat-competition/04-zchaff,38069462,kmax/linux/v2.6.33[x86].dimacs,4,true
sat-competition/04-zchaff,64808745,kmax/linux/v2.6.37[x86].dimacs,4,true
sat-competition/04-zchaff,71650549,kmax/linux/v3.2[x86].dimacs,4,true
sat-competition/04-zchaff,80641679,kmax/linux/v3.8[x86].dimacs,4,true
sat-competition/04-zchaff,88990510,kmax/linux/v3.13[x86].dimacs,4,true
sat-competition/04-zchaff,102055181,kmax/linux/v3.19[x86].dimacs,4,true
sat-competition/04-zchaff,117119550,kmax/linux/v4.4[x86].dimacs,4,true
sat-competition/04-zchaff,128325119,kmax/linux/v4.10[x86].dimacs,4,true
sat-competition/04-zchaff,140112925,kmax/linux/v4.15[x86].dimacs,4,true
sat-competition/04-zchaff,153106956,kmax/linux/v5.0[x86].dimacs,4,true
sat-competition/04-zchaff,163289855,kmax/linux/v5.5[x86].dimacs,4,true
sat-competition/04-zchaff,183105161,kmax/linux/v5.11[x86].dimacs,4,true
sat-competition/04-zchaff,195912522,kmax/linux/v5.16[x86].dimacs,4,true
sat-competition/04-zchaff,215274564,kmax/linux/v6.2[x86].dimacs,4,true
sat-competition/04-zchaff,215740326,kmax/linux/v6.7[x86].dimacs,4,true
sat-competition/04-zchaff,28892048,kconfigreader/linux/v2.5.45[i386].dimacs,5,true
sat-competition/04-zchaff,26407105,kconfigreader/linux/v2.5.54[i386].dimacs,5,true
sat-competition/04-zchaff,35799085,kconfigreader/linux/v2.6.1[i386].dimacs,5,true
sat-competition/04-zchaff,43848385,kconfigreader/linux/v2.6.11[i386].dimacs,5,true
sat-competition/04-zchaff,53854984,kconfigreader/linux/v2.6.15[i386].dimacs,5,true
sat-competition/04-zchaff,71381356,kconfigreader/linux/v2.6.20[i386].dimacs,5,true
sat-competition/04-zchaff,101642903,kconfigreader/linux/v2.6.24[x86].dimacs,5,true
sat-competition/04-zchaff,123830965,kconfigreader/linux/v2.6.29[x86].dimacs,5,true
sat-competition/04-zchaff,146207231,kconfigreader/linux/v2.6.33[x86].dimacs,5,true
sat-competition/04-zchaff,165869823,kconfigreader/linux/v2.6.37[x86].dimacs,5,true
sat-competition/04-zchaff,179189263,kconfigreader/linux/v3.2[x86].dimacs,5,true
sat-competition/04-zchaff,216932405,kconfigreader/linux/v3.8[x86].dimacs,5,true
sat-competition/04-zchaff,236704763,kconfigreader/linux/v3.13[x86].dimacs,5,true
sat-competition/04-zchaff,255723207,kconfigreader/linux/v3.19[x86].dimacs,5,true
sat-competition/04-zchaff,281854017,kconfigreader/linux/v4.4[x86].dimacs,5,true
sat-competition/04-zchaff,309239017,kconfigreader/linux/v4.10[x86].dimacs,5,true
sat-competition/04-zchaff,366840007,kconfigreader/linux/v4.15[x86].dimacs,5,true
sat-competition/04-zchaff,392687373,kconfigreader/linux/v5.0[x86].dimacs,5,true
sat-competition/04-zchaff,491427108,kconfigreader/linux/v5.5[x86].dimacs,5,true
sat-competition/04-zchaff,558122560,kconfigreader/linux/v5.11[x86].dimacs,5,true
sat-competition/04-zchaff,599058676,kconfigreader/linux/v5.16[x86].dimacs,5,true
sat-competition/04-zchaff,688225137,kconfigreader/linux/v6.2[x86].dimacs,5,true
sat-competition/04-zchaff,737457334,kconfigreader/linux/v6.7[x86].dimacs,5,true
sat-competition/04-zchaff,10251498,kmax/linux/v2.5.45[i386].dimacs,5,true
sat-competition/04-zchaff,9111638,kmax/linux/v2.5.54[i386].dimacs,5,true
sat-competition/04-zchaff,10598165,kmax/linux/v2.6.1[i386].dimacs,5,true
sat-competition/04-zchaff,13844592,kmax/linux/v2.6.11[i386].dimacs,5,true
sat-competition/04-zchaff,17149640,kmax/linux/v2.6.15[i386].dimacs,5,true
sat-competition/04-zchaff,20532291,kmax/linux/v2.6.20[i386].dimacs,5,true
sat-competition/04-zchaff,27722548,kmax/linux/v2.6.24[x86].dimacs,5,true
sat-competition/04-zchaff,32400180,kmax/linux/v2.6.29[x86].dimacs,5,true
sat-competition/04-zchaff,36874653,kmax/linux/v2.6.33[x86].dimacs,5,true
sat-competition/04-zchaff,64863279,kmax/linux/v2.6.37[x86].dimacs,5,true
sat-competition/04-zchaff,70334273,kmax/linux/v3.2[x86].dimacs,5,true
sat-competition/04-zchaff,81260735,kmax/linux/v3.8[x86].dimacs,5,true
sat-competition/04-zchaff,86821226,kmax/linux/v3.13[x86].dimacs,5,true
sat-competition/04-zchaff,99972114,kmax/linux/v3.19[x86].dimacs,5,true
sat-competition/04-zchaff,115322392,kmax/linux/v4.4[x86].dimacs,5,true
sat-competition/04-zchaff,127963368,kmax/linux/v4.10[x86].dimacs,5,true
sat-competition/04-zchaff,140970626,kmax/linux/v4.15[x86].dimacs,5,true
sat-competition/04-zchaff,157466808,kmax/linux/v5.0[x86].dimacs,5,true
sat-competition/04-zchaff,163420845,kmax/linux/v5.5[x86].dimacs,5,true
sat-competition/04-zchaff,185686919,kmax/linux/v5.11[x86].dimacs,5,true
sat-competition/04-zchaff,191047170,kmax/linux/v5.16[x86].dimacs,5,true
sat-competition/04-zchaff,218454130,kmax/linux/v6.2[x86].dimacs,5,true
sat-competition/04-zchaff,214751313,kmax/linux/v6.7[x86].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,124755651,kconfigreader/linux/v2.5.45[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,116094489,kconfigreader/linux/v2.5.54[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,161265634,kconfigreader/linux/v2.6.1[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,235007051,kconfigreader/linux/v2.6.11[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,328779873,kconfigreader/linux/v2.6.15[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,571118561,kconfigreader/linux/v2.6.20[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,715065293,kconfigreader/linux/v2.6.24[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,930940971,kconfigreader/linux/v2.6.29[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,1270821711,kconfigreader/linux/v2.6.33[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,1674305132,kconfigreader/linux/v2.6.37[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,1973962058,kconfigreader/linux/v3.2[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,2293332483,kconfigreader/linux/v3.8[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,2726885670,kconfigreader/linux/v3.13[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,3387458403,kconfigreader/linux/v3.19[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,4209957078,kconfigreader/linux/v4.4[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,5210273163,kconfigreader/linux/v4.10[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,6294483526,kconfigreader/linux/v4.15[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,7381554460,kconfigreader/linux/v5.0[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,7809923301,kconfigreader/linux/v5.5[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,9618270060,kconfigreader/linux/v5.11[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,10966020264,kconfigreader/linux/v5.16[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,12250290861,kconfigreader/linux/v6.2[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,15776812561,kconfigreader/linux/v6.7[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,21674631,kmax/linux/v2.5.45[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,20934928,kmax/linux/v2.5.54[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,26430310,kmax/linux/v2.6.1[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,36300587,kmax/linux/v2.6.11[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,44278933,kmax/linux/v2.6.15[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,56452750,kmax/linux/v2.6.20[i386].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,77423316,kmax/linux/v2.6.24[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,92876959,kmax/linux/v2.6.29[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,108273235,kmax/linux/v2.6.33[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,255973930,kmax/linux/v2.6.37[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,222070459,kmax/linux/v3.2[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,301362925,kmax/linux/v3.8[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,297620675,kmax/linux/v3.13[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,352656410,kmax/linux/v3.19[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,425990037,kmax/linux/v4.4[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,516322797,kmax/linux/v4.10[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,536650737,kmax/linux/v4.15[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,624701730,kmax/linux/v5.0[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,740263908,kmax/linux/v5.5[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,793675925,kmax/linux/v5.11[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,848173344,kmax/linux/v5.16[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,854013645,kmax/linux/v6.2[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,1075879982,kmax/linux/v6.7[x86].dimacs,1,true
sat-competition/05-SatELiteGTI.sh,117094540,kconfigreader/linux/v2.5.45[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,114259314,kconfigreader/linux/v2.5.54[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,164324124,kconfigreader/linux/v2.6.1[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,235091822,kconfigreader/linux/v2.6.11[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,326525109,kconfigreader/linux/v2.6.15[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,583125592,kconfigreader/linux/v2.6.20[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,713953141,kconfigreader/linux/v2.6.24[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,908710277,kconfigreader/linux/v2.6.29[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,1248080383,kconfigreader/linux/v2.6.33[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,1678967690,kconfigreader/linux/v2.6.37[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,1957494287,kconfigreader/linux/v3.2[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,2325687870,kconfigreader/linux/v3.8[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,2632405810,kconfigreader/linux/v3.13[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,3450528272,kconfigreader/linux/v3.19[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,4181469582,kconfigreader/linux/v4.4[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,5299862009,kconfigreader/linux/v4.10[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,6340768189,kconfigreader/linux/v4.15[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,7305259389,kconfigreader/linux/v5.0[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,7901201945,kconfigreader/linux/v5.5[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,9529745993,kconfigreader/linux/v5.11[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,10783715560,kconfigreader/linux/v5.16[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,12421115879,kconfigreader/linux/v6.2[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,13625652598,kconfigreader/linux/v6.7[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,21759149,kmax/linux/v2.5.45[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,21269072,kmax/linux/v2.5.54[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,25469647,kmax/linux/v2.6.1[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,36171104,kmax/linux/v2.6.11[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,43946582,kmax/linux/v2.6.15[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,56290914,kmax/linux/v2.6.20[i386].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,74457990,kmax/linux/v2.6.24[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,93151781,kmax/linux/v2.6.29[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,101144115,kmax/linux/v2.6.33[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,249473117,kmax/linux/v2.6.37[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,215965661,kmax/linux/v3.2[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,270198754,kmax/linux/v3.8[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,295271972,kmax/linux/v3.13[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,346992613,kmax/linux/v3.19[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,405677193,kmax/linux/v4.4[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,513045089,kmax/linux/v4.10[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,547896618,kmax/linux/v4.15[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,622806592,kmax/linux/v5.0[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,711840675,kmax/linux/v5.5[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,796019027,kmax/linux/v5.11[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,842742131,kmax/linux/v5.16[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,853283748,kmax/linux/v6.2[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,1076419146,kmax/linux/v6.7[x86].dimacs,2,true
sat-competition/05-SatELiteGTI.sh,119166545,kconfigreader/linux/v2.5.45[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,112590651,kconfigreader/linux/v2.5.54[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,162100579,kconfigreader/linux/v2.6.1[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,234886950,kconfigreader/linux/v2.6.11[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,321675201,kconfigreader/linux/v2.6.15[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,575916335,kconfigreader/linux/v2.6.20[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,704659331,kconfigreader/linux/v2.6.24[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,897306842,kconfigreader/linux/v2.6.29[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,1273019022,kconfigreader/linux/v2.6.33[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,1649529074,kconfigreader/linux/v2.6.37[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,1954655834,kconfigreader/linux/v3.2[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,2254957931,kconfigreader/linux/v3.8[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,2643200129,kconfigreader/linux/v3.13[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,3385984044,kconfigreader/linux/v3.19[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,4232260186,kconfigreader/linux/v4.4[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,5267893941,kconfigreader/linux/v4.10[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,6360302499,kconfigreader/linux/v4.15[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,7306405099,kconfigreader/linux/v5.0[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,7945756027,kconfigreader/linux/v5.5[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,9627096576,kconfigreader/linux/v5.11[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,10741071829,kconfigreader/linux/v5.16[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,12231952679,kconfigreader/linux/v6.2[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,13687954155,kconfigreader/linux/v6.7[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,21567604,kmax/linux/v2.5.45[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,21772879,kmax/linux/v2.5.54[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,26070250,kmax/linux/v2.6.1[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,35629167,kmax/linux/v2.6.11[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,45162567,kmax/linux/v2.6.15[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,56115076,kmax/linux/v2.6.20[i386].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,75665813,kmax/linux/v2.6.24[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,89995818,kmax/linux/v2.6.29[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,101796786,kmax/linux/v2.6.33[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,251269831,kmax/linux/v2.6.37[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,218559151,kmax/linux/v3.2[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,271484393,kmax/linux/v3.8[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,291643791,kmax/linux/v3.13[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,346644382,kmax/linux/v3.19[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,407995659,kmax/linux/v4.4[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,509453748,kmax/linux/v4.10[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,536416506,kmax/linux/v4.15[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,626562733,kmax/linux/v5.0[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,705856971,kmax/linux/v5.5[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,788335758,kmax/linux/v5.11[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,848780806,kmax/linux/v5.16[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,835791920,kmax/linux/v6.2[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,1087006977,kmax/linux/v6.7[x86].dimacs,3,true
sat-competition/05-SatELiteGTI.sh,118734351,kconfigreader/linux/v2.5.45[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,114422963,kconfigreader/linux/v2.5.54[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,164297324,kconfigreader/linux/v2.6.1[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,232801137,kconfigreader/linux/v2.6.11[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,325664349,kconfigreader/linux/v2.6.15[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,572389639,kconfigreader/linux/v2.6.20[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,704478665,kconfigreader/linux/v2.6.24[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,918136969,kconfigreader/linux/v2.6.29[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,1251749961,kconfigreader/linux/v2.6.33[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,1643271829,kconfigreader/linux/v2.6.37[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,1942104954,kconfigreader/linux/v3.2[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,2282998862,kconfigreader/linux/v3.8[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,2686343887,kconfigreader/linux/v3.13[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,3384417845,kconfigreader/linux/v3.19[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,4250866591,kconfigreader/linux/v4.4[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,5330651164,kconfigreader/linux/v4.10[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,6381922546,kconfigreader/linux/v4.15[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,7287303664,kconfigreader/linux/v5.0[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,7813111285,kconfigreader/linux/v5.5[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,9428314560,kconfigreader/linux/v5.11[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,10650445838,kconfigreader/linux/v5.16[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,12212005218,kconfigreader/linux/v6.2[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,13580704056,kconfigreader/linux/v6.7[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,22786537,kmax/linux/v2.5.45[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,21399308,kmax/linux/v2.5.54[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,26621165,kmax/linux/v2.6.1[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,35875520,kmax/linux/v2.6.11[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,44088162,kmax/linux/v2.6.15[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,56139590,kmax/linux/v2.6.20[i386].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,74923274,kmax/linux/v2.6.24[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,93361273,kmax/linux/v2.6.29[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,99746480,kmax/linux/v2.6.33[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,252042742,kmax/linux/v2.6.37[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,218936482,kmax/linux/v3.2[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,269877130,kmax/linux/v3.8[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,290783774,kmax/linux/v3.13[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,341996152,kmax/linux/v3.19[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,410119003,kmax/linux/v4.4[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,504225887,kmax/linux/v4.10[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,545786657,kmax/linux/v4.15[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,619650722,kmax/linux/v5.0[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,715951121,kmax/linux/v5.5[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,800442606,kmax/linux/v5.11[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,868991664,kmax/linux/v5.16[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,842897911,kmax/linux/v6.2[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,1080342134,kmax/linux/v6.7[x86].dimacs,4,true
sat-competition/05-SatELiteGTI.sh,119882811,kconfigreader/linux/v2.5.45[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,113139071,kconfigreader/linux/v2.5.54[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,163717793,kconfigreader/linux/v2.6.1[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,235340348,kconfigreader/linux/v2.6.11[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,329215444,kconfigreader/linux/v2.6.15[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,572552954,kconfigreader/linux/v2.6.20[i386].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,705664424,kconfigreader/linux/v2.6.24[x86].dimacs,5,true
sat-competition/05-SatELiteGTI.sh,911551436,kconfigreader/linux/v2.6.29[x86].dimacs,5,true
